,rate,user,comment,comment_time,helpful
8568,5 stars,Marcia Hurley,What a great and easy way to save on my purchases!!!,2017-12-30,
8569,5 stars,Jackie Blevins,WOW,2017-12-30,
8570,5 stars,Elizabeth D,just saved almost 100.00 by the push of a button,2017-12-30,
8571,5 stars,susan stevenson,I just saved over $5 on my first purchase!,2017-12-30,
8572,4 stars,Vanessa Fisher,Neat extension.  Always finding some kind of deal,2017-12-30,
8573,5 stars,Carla,Cool how easy it works and the money you save,2017-12-30,1 person found this review to be helpful
8574,5 stars,Krystian K (Krysio),love it,2017-12-30,
8575,5 stars,patricia grant,"Patricia Grant
I love to save money and this is one of the best extension/systems yet.",2017-12-30,
8576,5 stars,joyce scott,I think this is amazing it's just what I needed now I can shop and save money shopping is more fun now thank you so very much for making my shopping experience very stress less,2017-12-30,6 out of 7 people found this helpful
8577,5 stars,Mr J,good job!,2017-12-30,
8578,5 stars,Teresa R,1st time saved me $58.00! Great APP,2017-12-30,
8579,5 stars,anand balasubramanian,Updated review on 02/22/2021 - Amazing Savings on 1800PetMeds - Highly recommend Cently to get amazing deals!  I saved over 100 dollars on a 400 dollar plus purchase!,2017-12-30,1 person found this review to be helpful
8580,5 stars,Teresa Rapp,Wow!  Unbelievable.  Thanks,2017-12-30,
8581,5 stars,Joanne S,wow!!!what more can I say. I just saved over $17.00 on an order...with these coupons and the coupon I had I saved a total of $63.27...I looooooove Cently,2017-12-30,
8582,5 stars,Jennifer Biedka,Haven't seen the benefits yet. This came up before I could even see my first shopping cart!! I'll try to get back to you when I know more.,2017-12-30,
8583,5 stars,Justin Fox,You save me money... therefore I love you!,2017-12-30,
8584,5 stars,Susie Keys,This extension is amazing! It saves you the most possible and is really quick.,2017-12-30,
8585,5 stars,Jesse Holmes,Great to have when shopping!!!!,2017-12-30,
8586,5 stars,Ardys Knapp,Saves me money,2017-12-30,
8587,5 stars,De'Ouna Wade,"AWESOME PAWSOME!!! $4.29 SAVED ON DOMINOES PIZZA,,",2017-12-30,
8588,5 stars,Christa Marie,I freaking love it!!!,2017-12-30,
8589,5 stars,Phyllis Ford,Cently saves me money with their coupons all the time.It saves to join.,2017-12-30,
8590,5 stars,Toni Stewart,great deals!,2017-12-29,
8591,5 stars,Jigsha GMAIL Desai,Very handy! Love the add-on which makes coupon checking at check-out so easy.,2017-12-29,
8592,4 stars,Sharon Schindlbeck,"This has saved meplications, money many times with no com",2017-12-29,1 person found this review to be helpful
8593,5 stars,stephanie wong,WOW!!!!,2017-12-29,
8594,5 stars,Adrienne Neal,Great surprise to save money on a purchase.,2017-12-29,
8595,5 stars,Jeremiah Henderson,Excellent extension!! Saved me a ton of money :),2017-12-29,
8596,5 stars,Avy Villa,the best. I LOVE how it checks every coupon available. it really is awesome! no viruses attached ;),2017-12-29,
8597,5 stars,Dana Ivory Godley,Very easy to use and saved me time by hunting for coupons for me. Thank you!,2017-12-29,1 person found this review to be helpful
8598,5 stars,Mac Vickers,Awesome,2017-12-29,
8599,5 stars,Pamela Williams,Love  this wonderful saving app Cently.   Keep up the good work!,2017-12-29,
8600,5 stars,Evolving Image Designs,Great Ext. Cently found a code that saved an additional $20 after I used my codes.,2017-12-29,1 person found this review to be helpful
8601,5 stars,Robert Arthur,Because of Cently Coupons I saved money that I wouldn't have otherwise known about.,2017-12-29,
8602,5 stars,Zac Elias,Great extension :) Thanks for the savings!,2017-12-29,
8603,5 stars,Marie Hallameyer,Saved me $50.00 extra,2017-12-29,
8604,5 stars,Tom Browne,Very helpful saved me money on orders !!!,2017-12-29,
8605,5 stars,T. H. Barr,Just saved me 40% on a $120 order,2017-12-29,
8606,5 stars,phil young,great site,2017-12-29,
8607,4 stars,V Valentine,"Awesome, quick and esay money saver!",2017-12-29,
8608,5 stars,Nick Nguyen,Easy to use and saves me money.,2017-12-29,1 person found this review to be helpful
8609,5 stars,Z Shaw,"Simply an amazing extension,great savings.",2017-12-29,
8610,5 stars,Kiarie Barclay,This extension is just amazing. It saves me so much money on the things that I thought couldn't get any cheaper!,2017-12-29,44 out of 44 people found this helpful
8611,5 stars,Joan Storey,LOOve this catalog and love the sales.  Cannot be beat.,2017-12-29,
8612,5 stars,linda m. Somma,this app has found me numerous great discounts - I highly recommend it! It's ez to use too!,2017-12-29,1 person found this review to be helpful
8613,5 stars,Nick Nav,What an awesome extension/system to save on things I buy online! So glad I came upon this and said yes to the prompt! A must for anyone who shops online and loves to save money!,2017-12-29,16 out of 17 people found this helpful
8614,5 stars,Bill Stogner,Saving money is what keeps me coming back!!,2017-12-29,
8615,5 stars,Ken Barbe,"I don't have time or the interest in searching for coupons or even saving coupons that I get in the mail or online. BUT, I like to save money. So, this extension is a perfect solution for me. Just saved $19 on a pair of pants!",2017-12-29,
8616,5 stars,Barb King,saved me money!,2017-12-28,
8617,5 stars,Illari Green,They found me a 30% off coupon. I love this!!!!,2017-12-28,
8618,4 stars,Mary Schneider,ez,2017-12-28,
8619,5 stars,paulette mcduff,love saving money I just saved over 11.00 on already discounted items.,2017-12-28,1 person found this review to be helpful
8620,5 stars,Debra Collins-Smalls,First time using it and it's AWESOME!!!!!,2017-12-28,1 person found this review to be helpful
8621,5 stars,Wendy Rodriguez,"Saved money, it worked great!",2017-12-28,
8622,5 stars,Mary Kuske,"doesn't work all the time, but, it reminds me to be sure to check for best price with the download.",2017-12-28,
8623,5 stars,Braxton Mackenzie,this app is freaking amazing,2017-12-28,
8624,5 stars,Evelyn D'Amico,"This was a great savings!  I ordered similar booties like these starting over 28 years ago for each of my grandchildren as they came along. I am now keeping up the tradition starting with my first great grandson.

Ginger D'Amico",2017-12-28,2 out of 2 people found this helpful
8625,4 stars,Ella Carter,"Works great, saved me $15",2017-12-28,
8626,5 stars,Chozen Biethri,Thank you for providing assistance to save.,2017-12-28,
8627,5 stars,Kim Freda,Great savings on my order that was already on sale.  Every bit helps!,2017-12-28,
8628,5 stars,Judson Knight,Just saved me $15!,2017-12-28,
8629,5 stars,Angelia Bell,"outstanding, great service",2017-12-28,
8630,5 stars,RJ Gillis,"1st time and saved 10% on my order, thanks.",2017-12-28,
8631,5 stars,Millicent Parker,What a great tool!,2017-12-28,
8632,5 stars,Nancy Allen,Great saving anytime I shop on the net..,2017-12-28,
8633,5 stars,Nancy Robinson,"saving me money and I just 
got cently recently. Am
very satisfied!",2017-12-28,2 out of 2 people found this helpful
8634,5 stars,Robert Sayre,"awesome, saved me over $200 on new laptop. Easy to use.",2017-12-28,
8635,4 stars,Teri Torrez,Great shopping helper! I saved over $10 on one already discounted purchase!!,2017-12-28,
8636,5 stars,i. Benz,Thanks for saving me money.,2017-12-28,
8637,4 stars,Nicole Powell,"WOWZERS!!! I was already scoring Boxing Day sale prices then Cently was kind enough to pop up as I was contemplating which items to delete to keep within my budget. So I granted Cently access and magically, somehow Cently took approx $7.50 off a bill of about $90!!! Now THAT is a savings worthy of my time! Thanks Cently...off to a great start. P.S. The reason I rated 4 instead of 5 stars is that earlier today I ran Cently on an e.l.f. cosmetics total and got diddly squat. Im sure that must oc... Show more",2017-12-28,13 out of 14 people found this helpful
8638,4 stars,Larry Shelton,Awesome,2017-12-28,
8639,5 stars,Ada Sikes-Riggs,I wasn't sure about this saving me money but it has....good product,2017-12-27,
8640,5 stars,Susan Petro-Carlson,saved 8.00 excellent!,2017-12-27,
8641,5 stars,Donna Donaldson,Wow! Cently just saved me about 10%!,2017-12-27,1 person found this review to be helpful
8642,5 stars,Terray Kashuba,Saved 12.99 first time I used cently,2017-12-27,
8643,5 stars,LadyJ's photos Love,Thank you. Every $ helps.,2017-12-27,
8644,5 stars,Vickie Royer,I just saved a nice amount on one of my favorite supplements! I love saving any dollars I can. Thank you Cently!,2017-12-27,1 person found this review to be helpful
8645,5 stars,David Guith,saved $5 I would have missed,2017-12-27,
8646,5 stars,Sandy Lenichek,really easy to use- most automatic savings app I've tried! Saved nearly $12 first time.,2017-12-27,1 person found this review to be helpful
8647,5 stars,Natalie Wirth,"Super easy to use! The pop-up was VERY obvious, so I couldn't miss the savings! I saved 10%!",2017-12-27,1 person found this review to be helpful
8648,5 stars,zoraida espejo,beautiful,2017-12-27,
8649,5 stars,Mike Nemeroff,Saved $14. Better in my pocket,2017-12-27,1 person found this review to be helpful
8650,5 stars,Stacie Bohr,Love the coupons!!!,2017-12-27,
8651,5 stars,Lynn DeLellis,Just saved $19.50 without lifting a finger. Love it,2017-12-27,1 person found this review to be helpful
8652,5 stars,Robert Israel,Just popped up (which I usually hate) then it saved me some money! Pretty Cool!,2017-12-27,
8653,5 stars,Helen Jenkins,Saved 24 dollars,2017-12-27,
8654,5 stars,debbie sadowski,THANKS FOR SAVING ME $$$. SO SIMPLE TO DO TO:),2017-12-27,1 person found this review to be helpful
8655,5 stars,elly mccaine,First use saved 3$ on pizza!,2017-12-27,
8656,5 stars,Lauren Solomon,great,2017-12-27,
8657,5 stars,Robin Hull Kress,i just saved more than $40 at BBW,2017-12-27,
8658,5 stars,Teresa Johnson,saved me 11.00 on bath and body 75% off sale,2017-12-27,
8659,5 stars,ElizabethENB,"Great savings, thank you!",2017-12-27,1 person found this review to be helpful
8660,5 stars,David Samuel,"My calendar suggests the day of the great gift exchange was yesterday....Apparently, the action extended into today, thanks loudly to ""Cently""!",2017-12-27,1 person found this review to be helpful
8661,5 stars,Jon Edmonds,This little browser extension has saved me money several times now. I shop online a lot and this thing is very helpful!!,2017-12-27,1 person found this review to be helpful
8662,5 stars,rey oquendo,Very neat. Helped me save $8.00 in an on line order.,2017-12-27,1 person found this review to be helpful
8663,5 stars,Gail Shook,just saved $6.37 on a item that was all ready on sale - love this!,2017-12-27,3 out of 3 people found this helpful
8664,5 stars,Bruce and Sharon Herendeen,"wow, just save $5.00. Very easy and who doesn't like saving money?",2017-12-27,1 person found this review to be helpful
8665,5 stars,Senan Wrenn,Just saved me €13.I'm delighted!!Thanks a million!!,2017-12-26,1 person found this review to be helpful
8666,5 stars,luke,gave me a code even on small sites! must have,2017-12-26,
8667,5 stars,Danielle Bouche,"saved so much money, i love this!!",2017-12-26,1 person found this review to be helpful
8668,5 stars,IvolinE Lake,First time using Cently but it won't be my last.  Try it for yourself.  Just saved 21.50 at Bath and Body.,2017-12-26,1 person found this review to be helpful
8669,5 stars,Phyllis Sides Cooper,This is my first time to use this site.  Im very pleased with the quoted savings if I find there is not trick attached.,2017-12-26,3 out of 3 people found this helpful
8670,5 stars,Janice Patterson,Awesome!  Just saved me 8 bucks on an item.   Wonderful will use this all the time!!!!,2017-12-26,1 person found this review to be helpful
8671,5 stars,Laurel Woods,"Forgot I added this extension and just save 5$ on a pizza order, thank you!!",2017-12-26,1 person found this review to be helpful
8672,5 stars,Shirley Baptist,Always love saving money thank you Cently,2017-12-26,
8673,5 stars,Ronn Allen,love love love the site,2017-12-26,
8674,5 stars,Adriela Railey Castro,me ayudó muchísino,2017-12-26,
8675,5 stars,Lori Coleman,Saved me $13.99!  Thank you...so easy!!,2017-12-26,1 person found this review to be helpful
8676,5 stars,Kevin Ortega,"super dope, saved money",2017-12-26,
8677,5 stars,Julie Godding,Saved me $8.00 on a blouse.,2017-12-26,
8678,5 stars,bobby bryant,I was not expecting to save but Cently really helped me out saved $2.37 cent thank you so much.,2017-12-26,1 person found this review to be helpful
8679,5 stars,R K,Saved me $75 on an item I was not aware there was a coupon for!  Thank you!,2017-12-26,
8680,4 stars,JM Diver,Worked great! Saved me 40% first time!,2017-12-26,1 person found this review to be helpful
8681,4 stars,Kelly Malouf,Usually I already have coupons to use...when I don't this finds them for me.  Love that!  JUST saved and extra $150 on a trip!,2017-12-26,14 out of 15 people found this helpful
8682,5 stars,Susan North,so easy to use! Automatically did the search for me and saved me a further £2.40 on items I already had at a bargain price. Thank you,2017-12-25,1 person found this review to be helpful
8683,5 stars,John Lyden,Saves money almost every time.,2017-12-25,
8684,5 stars,Eddie O.,Super awesome extension! A must have for any online shopper!,2017-12-25,2 out of 2 people found this helpful
8685,5 stars,Charleigh Hood,"I love saving money anytime. More the 3.00 today.
Thank you!!",2017-12-25,
8686,1 stars,Raju Samala,Not always useful,2017-12-25,1 person found this review to be helpful
8687,5 stars,Sawyer Heppes,Super easy and very helpful,2017-12-25,
8688,5 stars,Sherri Bridgeman,Awesome!,2017-12-25,
8689,5 stars,Lou Perez,Saved me money.  Good deal.,2017-12-25,
8690,5 stars,Kathleen Grant,"yes i got 10 20% off coupon today

Not all sites though",2017-12-25,
8691,5 stars,Walter Gordon,saves a few bucks as advertised!!,2017-12-25,
8692,5 stars,Jear,Cently has helped me save so much money. LOVE this extension!,2017-12-25,
8693,5 stars,Govindaraj Murugesan,works every time,2017-12-25,
8694,5 stars,Chana Kagan,saved me money!!!,2017-12-25,
8695,4 stars,Janis Donaville,I'm impressed!,2017-12-25,
8696,4 stars,Vanessa Reed,awesome,2017-12-24,
8697,5 stars,Barbara Ryan,You just saved me $20!!  Thank you!!,2017-12-24,
